rupture_ordinal,event_id,rupture_id,tree_id,branch_index,rupture_set_id,source_index,source_id,source_name,source_type,rupture_index,magnitude,raw_annual_rate,top_depth_km,width_km,centroid_longitude,centroid_latitude,centroid_depth_km
2205,EVT_00005162,cd31f703ee8e0545e4fba3f2,8231,0,8211,25,8211,"PointSourceFinite: -123.900, 42.200",SLAB,4,6.95,6.104596474512964e-07,42.0,8.0,-123.9,42.2,42.0
2206,EVT_00005163,58b3b37ab0ea79ad9a46acfa,8231,0,8211,579,8211,"PointSourceFinite: -122.800, 44.900",SLAB,2,6.75,5.795300987672461e-07,50.0,8.0,-122.8,44.9,50.0
2207,EVT_00005166,b1751ef0dcf2e3ddd53aa98a,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1884,8.3,3.6895798712289013e-07,5.0,105.0,,,
2208,EVT_00005168,fdd82677f911e0ceb30def36,8231,1,8212,521,8212,"PointSourceFinite: -123.100, 44.600",SLAB,0,7.25,3.6303314638283046e-08,50.0,8.0,-123.1,44.6,50.0
2209,EVT_00005169,0d4048209b2067e064951454,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,505,8.5,1.0080644859353255e-06,5.0,80.0,,,
2210,EVT_00005171,2321e9db9d22a334b3dc24f4,8231,0,8211,45,8211,"PointSourceFinite: -124.000, 42.300",SLAB,2,6.75,7.621354534149914e-07,42.0,8.0,-124.0,42.3,42.0
2211,EVT_00005173,e49bf6d612f40df21188838b,8231,0,8211,666,8211,"PointSourceFinite: -122.900, 45.400",SLAB,2,6.75,5.687951124486981e-07,50.0,8.0,-122.9,45.4,50.0
2212,EVT_00005174,985e39a8da80a371fe67c896,8231,0,8211,582,8211,"PointSourceFinite: -122.500, 44.900",SLAB,4,6.95,3.3634492872867385e-07,50.0,8.0,-122.5,44.9,50.0
2213,EVT_00005175,d9ef69ee12a26f6efd9087a4,8231,0,8211,32,8211,"PointSourceFinite: -123.200, 42.200",SLAB,1,6.65,3.788339199214672e-07,50.0,8.0,-123.2,42.2,50.0
2214,EVT_00005176,f32d0a057d94a2aff8baf652,8231,0,8211,621,8211,"PointSourceFinite: -124.000, 45.200",SLAB,0,6.55,8.237066327486417e-07,42.0,8.0,-124.0,45.2,42.0
2215,EVT_00005177,80d3f8c410bffa1c31d91ada,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,767,8.1,1.011145774456327e-06,5.0,70.0,,,
2216,EVT_00005180,2c708377a21f3c42727ec8a5,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,716,8.1,1.000721591214509e-06,5.0,80.0,,,
2217,EVT_00005181,40835b22afe5a84df578c31c,8231,0,8211,562,8211,"PointSourceFinite: -122.700, 44.800",SLAB,2,6.75,5.023253607013073e-07,50.0,8.0,-122.7,44.8,50.0
2218,EVT_00005184,0a827611fe34712370e90168,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,89,8.0,3.360214953117753e-07,5.0,105.0,,,
2219,EVT_00005186,cf392bfba1f537c4b330aba0,8231,0,8211,151,8211,"PointSourceFinite: -123.900, 42.800",SLAB,1,6.65,5.440315039663521e-07,42.0,8.0,-123.9,42.8,42.0
2220,EVT_00005187,047b9884bde55ba45dab7555,8231,0,8211,662,8211,"PointSourceFinite: -123.300, 45.400",SLAB,1,6.65,8.277515181003667e-07,42.0,8.0,-123.3,45.4,42.0
2221,EVT_00005193,bfb2955a8b5f98025dde6108,8231,0,8211,65,8211,"PointSourceFinite: -124.100, 42.400",SLAB,1,6.65,8.303480673749069e-07,42.0,8.0,-124.1,42.4,42.0
2222,EVT_00005201,816ac3e7ba562bc23134b6c2,8231,0,8211,519,8211,"PointSourceFinite: -123.300, 44.600",SLAB,1,6.65,7.26258521232345e-07,42.0,8.0,-123.3,44.6,42.0
2223,EVT_00005205,9fd03b6a1392c02eee2eed2b,8231,0,8211,496,8211,"PointSourceFinite: -123.700, 44.500",SLAB,2,6.75,5.596411663049114e-07,42.0,8.0,-123.7,44.5,42.0
2224,EVT_00005208,804f9b6f68cc143222390026,8231,0,8211,130,8211,"PointSourceFinite: -123.900, 42.700",SLAB,3,6.85,5.198934471982351e-07,42.0,8.0,-123.9,42.7,42.0
2225,EVT_00005212,0508e13582befc97edf024a0,8231,0,8211,516,8211,"PointSourceFinite: -123.600, 44.600",SLAB,4,6.95,5.499088046504506e-07,42.0,8.0,-123.6,44.6,42.0
2226,EVT_00005213,2dc2afeefb32b5b81d3a7e73,8231,0,8211,365,8211,"PointSourceFinite: -123.200, 43.800",SLAB,2,6.75,1.425310343594134e-07,50.0,8.0,-123.2,43.8,50.0
2227,EVT_00005221,5d97be4f4976238ddf3bcc10,8231,0,8211,623,8211,"PointSourceFinite: -123.800, 45.200",SLAB,5,7.05,6.0106695189361e-07,42.0,8.0,-123.8,45.2,42.0
2228,EVT_00005229,f10947612f6d1f9bbc75d149,8231,0,8211,128,8211,"PointSourceFinite: -124.100, 42.700",SLAB,1,6.65,6.530777160436895e-07,42.0,8.0,-124.1,42.7,42.0
2229,EVT_00005230,bc42368e6ea182ec26bd4523,8231,0,8211,521,8211,"PointSourceFinite: -123.100, 44.600",SLAB,3,6.85,5.569452719413321e-07,50.0,8.0,-123.1,44.6,50.0
2230,EVT_00005234,55abec0ad3dc949e95996b0d,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,266,8.2,6.868131662416505e-07,5.0,145.0,,,
2231,EVT_00005236,fcb61e2f69411f051d362bb0,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1643,8.2,4.431346968677581e-07,5.0,105.0,,,
2232,EVT_00005239,8f5d90d43464153d874d2cac,8231,0,8211,109,8211,"PointSourceFinite: -123.900, 42.600",SLAB,1,6.65,6.962138350773305e-07,42.0,8.0,-123.9,42.6,42.0
2233,EVT_00005241,73d87b91aff4e7abd9d2afd8,8231,0,8211,69,8211,"PointSourceFinite: -123.700, 42.400",SLAB,1,6.65,6.969282778435842e-07,42.0,8.0,-123.7,42.4,42.0
2234,EVT_00005250,70a225749c60890fb8733d8c,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,627,8.0,1.1864454622055416e-06,5.0,145.0,,,
2235,EVT_00005259,9cddaaede5b07dc2a6dd1791,8231,0,8211,615,8211,"PointSourceFinite: -122.800, 45.100",SLAB,5,7.05,4.428417916038085e-07,50.0,8.0,-122.8,45.1,50.0
2236,EVT_00005264,2321d9cc87fbfc6357340e0f,8231,0,8211,658,8211,"PointSourceFinite: -123.700, 45.400",SLAB,1,6.65,8.271624243759166e-07,42.0,8.0,-123.7,45.4,42.0
2237,EVT_00005266,dec155e09f3c1fb5578784b7,8231,0,8211,672,8211,"PointSourceFinite: -122.300, 45.400",SLAB,0,6.55,3.159314164397855e-07,60.0,8.0,-122.3,45.4,60.0
2238,EVT_00005268,6a62845e88ef57bb0e2ea8ab,8231,0,8211,379,8211,"PointSourceFinite: -123.800, 43.900",SLAB,4,6.95,1.3514412876388268e-07,42.0,8.0,-123.8,43.9,42.0
2239,EVT_00005272,05e1cdff3765b353b4a1a6f4,8231,0,8211,684,8211,"PointSourceFinite: -122.800, 45.500",SLAB,0,6.55,5.637723675183812e-07,50.0,8.0,-122.8,45.5,50.0
2240,EVT_00005274,b504e1271f81fa0398cfc6ed,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,816,8.2,8.473124973075812e-07,5.0,145.0,,,
2241,EVT_00005277,340bc567ce4858b07ae5a132,8231,0,8211,545,8211,"PointSourceFinite: -122.600, 44.700",SLAB,1,6.65,4.652543960929865e-07,50.0,8.0,-122.6,44.7,50.0
2242,EVT_00005279,08d6d7080d0e42ad66a89469,8231,0,8211,802,8211,"PointSourceFinite: -122.500, 46.200",SLAB,0,6.55,1.5049858876654106e-07,50.0,8.0,-122.5,46.2,50.0
2243,EVT_00005282,8f3e76761178a9d9aa3884e1,8231,0,8211,600,8211,"PointSourceFinite: -122.500, 45.000",SLAB,2,6.75,4.0638224528461753e-07,50.0,8.0,-122.5,45.0,50.0
2244,EVT_00005293,25c346f1914b88593a5d9a59,8231,0,8211,211,8211,"PointSourceFinite: -124.200, 43.100",SLAB,1,6.65,3.1271753299063733e-07,42.0,8.0,-124.2,43.1,42.0
2245,EVT_00005294,ca23e614577c905996b70748,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,670,8.0,1.1864454622055416e-06,5.0,80.0,,,
2246,EVT_00005301,39c401c63ad0740ed9d89706,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1575,8.1,5.392777463767077e-07,5.0,105.0,,,
2247,EVT_00005306,4379ee5cf6ee42082622205b,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,387,8.4,8.680555295554194e-07,5.004815143404016,70.0,,,
2248,EVT_00005307,8f60954505bffb61610960dc,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,564,8.7,1.8382352390585351e-06,5.083994005657476,80.0,,,
2249,EVT_00005308,ed929221d755bd0d7ba4a5a3,8231,0,8211,689,8211,"PointSourceFinite: -122.300, 45.500",SLAB,2,6.75,2.43488177027398e-07,60.0,8.0,-122.3,45.5,60.0
2250,EVT_00005310,f3cc6aa7f8f698e63037c376,8231,0,8211,153,8211,"PointSourceFinite: -123.700, 42.800",SLAB,2,6.75,4.444765608954916e-07,42.0,8.0,-123.7,42.8,42.0
2251,EVT_00005311,42d66aeeb4344b377e004a1c,8231,0,8211,286,8211,"PointSourceFinite: -123.000, 43.400",SLAB,4,6.95,8.858286138960653e-08,50.0,8.0,-123.0,43.4,50.0
2252,EVT_00005312,10ccdb7df083f5351cfe30e3,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,578,8.7,1.893939337211824e-06,5.0,70.0,,,
2253,EVT_00005315,25d1437a6ab99fa3ed948f82,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,513,8.2,3.551136257272171e-07,5.0,155.0,,,
2254,EVT_00005318,80a0a4f8261316628c5f473a,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,201,8.1,3.4722221182216775e-07,5.035704063913321,105.0,,,
2255,EVT_00005321,9f18ca206835e9b9a7fcbb8b,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,932,8.3,7.379159742457803e-07,5.0,80.0,,,
2256,EVT_00005329,50cf2f184b10c4e5cbb4a13e,8231,0,8211,84,8211,"PointSourceFinite: -124.300, 42.500",SLAB,5,7.05,5.35548534787329e-07,42.0,8.0,-124.3,42.5,42.0
2257,EVT_00005334,9a935a95a98a40f3dd0b5a50,8231,0,8211,719,8211,"PointSourceFinite: -122.700, 45.700",SLAB,0,6.55,3.970733124311497e-07,50.0,8.0,-122.7,45.7,50.0
2258,EVT_00005336,3f82bb711b3482ad0e246d07,8231,0,8211,474,8211,"PointSourceFinite: -124.000, 44.400",SLAB,0,6.55,4.7291268800820963e-07,42.0,8.0,-124.0,44.4,42.0
2259,EVT_00005337,b9f03a612a13af0b0b769539,8231,0,8211,85,8211,"PointSourceFinite: -124.200, 42.500",SLAB,2,6.75,7.18769848605358e-07,42.0,8.0,-124.2,42.5,42.0
2260,EVT_00005338,79fa3b638aec6b2af5f562a2,8231,0,8211,163,8211,"PointSourceFinite: -122.700, 42.800",SLAB,5,7.05,1.0097755695221157e-07,50.0,8.0,-122.7,42.8,50.0
2261,EVT_00005344,d9e60b355a4a88845c163b57,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,815,8.4,4.006410136409629e-07,5.0,105.0,,,
2262,EVT_00005345,40a6871992c32f62eddc0ef8,8231,0,8211,106,8211,"PointSourceFinite: -124.200, 42.600",SLAB,1,6.65,7.27315306029513e-07,42.0,8.0,-124.2,42.6,42.0
2263,EVT_00005346,bd8bbee37d708dd2a1d20311,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,380,8.2,3.6549706507596613e-07,5.0,85.0,,,
2264,EVT_00005352,0c93628de5107315e1670632,8231,0,8211,665,8211,"PointSourceFinite: -123.000, 45.400",SLAB,4,6.95,5.199730175936984e-07,50.0,8.0,-123.0,45.4,50.0
2265,EVT_00005353,baa6478ccc94a70668702d34,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,827,8.2,8.473124973075812e-07,5.0,80.0,,,
2266,EVT_00005356,1a1218d4c1a57ff85132f7ac,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,404,8.4,8.56164357917674e-07,5.0,80.0,,,
2267,EVT_00005358,17cce7af729a0583f3cec94d,8231,1,8212,606,8212,"PointSourceFinite: -123.700, 45.100",SLAB,2,7.45,3.4637140960198964e-08,42.0,8.0,-123.7,45.1,42.0
2268,EVT_00005362,31ee7b116e74faa8b5b2a3a9,8231,0,8211,402,8211,"PointSourceFinite: -123.500, 44.000",SLAB,0,6.55,2.605610356842196e-07,42.0,8.0,-123.5,44.0,42.0
2269,EVT_00005363,6238fe0e80a1c0f53bcb781b,8231,0,8211,587,8211,"PointSourceFinite: -123.800, 45.000",SLAB,3,6.85,7.260559113851556e-07,42.0,8.0,-123.8,45.0,42.0
2270,EVT_00005364,99b1edadeaf243ee460f734e,8231,0,8211,603,8211,"PointSourceFinite: -124.000, 45.100",SLAB,0,6.55,8.344712837986608e-07,42.0,8.0,-124.0,45.1,42.0
2271,EVT_00005369,6cfd7583e8ae215b4faa1714,8231,0,8211,247,8211,"PointSourceFinite: -122.700, 43.200",SLAB,6,7.15,7.080122553739261e-08,50.0,8.0,-122.7,43.2,50.0
2272,EVT_00005371,63724930c3f46cb1a4733f4f,8231,0,8211,371,8211,"PointSourceFinite: -122.600, 43.800",SLAB,6,7.15,8.163894126462277e-08,50.0,8.0,-122.6,43.8,50.0
2273,EVT_00005372,b2b6cd0691de62d12c06c97f,8231,0,8211,691,8211,"PointSourceFinite: -123.800, 45.600",SLAB,3,6.85,5.40373933325289e-07,42.0,8.0,-123.8,45.6,42.0
2274,EVT_00005373,67533e2e05906661f53aee40,8231,0,8211,523,8211,"PointSourceFinite: -122.900, 44.600",SLAB,2,6.75,5.305439271956756e-07,50.0,8.0,-122.9,44.6,50.0
2275,EVT_00005377,89d0d83d59d8e54685a3b8e3,8231,0,8211,183,8211,"PointSourceFinite: -122.800, 42.900",SLAB,1,6.65,1.5143726728098994e-07,50.0,8.0,-122.8,42.9,50.0
2276,EVT_00005381,effaf27d6ac4b99f96746a8f,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,209,8.2,6.868131662416505e-07,5.116351323243297,80.0,,,
2277,EVT_00005384,1906d66bde31a3f0ada53534,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,489,8.5,1.0080644859353255e-06,5.0,80.0,,,
2278,EVT_00005385,63d63d923bf428f65ecbc3f3,8231,1,8212,644,8212,"PointSourceFinite: -123.400, 45.300",SLAB,2,7.45,3.393985648444733e-08,42.0,8.0,-123.4,45.3,42.0
2279,EVT_00005386,e70ccdb2f679a0825fdb4375,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,37,8.0,3.41530044415247e-07,5.0,85.0,,,
2280,EVT_00005388,026722b8e4d6904f9b7fa5ae,8231,0,8211,176,8211,"PointSourceFinite: -123.500, 42.900",SLAB,2,6.75,3.194137316740627e-07,42.0,8.0,-123.5,42.9,42.0
2281,EVT_00005393,60addf87ff5dc9f986e8b643,8231,0,8211,255,8211,"PointSourceFinite: -124.000, 43.300",SLAB,2,6.75,1.8169931515869265e-07,42.0,8.0,-124.0,43.3,42.0
2282,EVT_00005396,a66037a144625b0c26611116,8231,0,8211,657,8211,"PointSourceFinite: -123.800, 45.400",SLAB,2,6.75,7.202289442282542e-07,42.0,8.0,-123.8,45.4,42.0
2283,EVT_00005397,03ff06fd61b54a6a0a36c180,8231,0,8211,494,8211,"PointSourceFinite: -123.900, 44.500",SLAB,6,7.15,3.446587456355096e-07,42.0,8.0,-123.9,44.5,42.0
2284,EVT_00005398,d6d73bf262866617f94ddcd3,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,2440,8.7,2.0489815269661282e-07,5.014464335792249,155.0,,,
2285,EVT_00005399,06dee171f283ff3d0abf2c6c,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1135,8.6,4.664178964775388e-07,5.0,155.0,,,
2286,EVT_00005402,a841ca05640f4819b8f440b5,8231,0,8211,643,8211,"PointSourceFinite: -123.500, 45.300",SLAB,3,6.85,7.592146119058917e-07,42.0,8.0,-123.5,45.3,42.0
2287,EVT_00005404,cd9e4e62cc337f7ffcf5d186,8231,0,8211,450,8211,"PointSourceFinite: -122.600, 44.200",SLAB,0,6.55,2.7457727542166404e-07,50.0,8.0,-122.6,44.2,50.0
2288,EVT_00005405,7ddfdc06f772ac949f18c845,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,850,8.2,8.473124973075812e-07,5.0,80.0,,,
2289,EVT_00005408,420b85aabde3f9a5644e9c10,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,1747,8.2,4.5090898979526244e-07,5.0,85.0,,,
2290,EVT_00005416,232b65dab9d9b1ab064a0256,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,129,8.0,3.41530044415247e-07,5.0,85.0,,,
2291,EVT_00005419,e9338f679c5353dca7629a95,8231,0,8211,304,8211,"PointSourceFinite: -123.300, 43.500",SLAB,1,6.65,1.25983478089048e-07,42.0,8.0,-123.3,43.5,42.0
2292,EVT_00005422,3a023f11d89e699e1cae3b1d,8231,1,8212,246,8212,"PointSourceFinite: -122.800, 43.200",SLAB,2,7.45,4.4477409970968505e-09,50.0,8.0,-122.8,43.2,50.0
2293,EVT_00005425,760bee5968749038bb1adfcb,8231,0,8211,287,8211,"PointSourceFinite: -122.900, 43.400",SLAB,4,6.95,8.51549893481704e-08,50.0,8.0,-122.9,43.4,50.0
2294,EVT_00005428,9a5a5476dd7118ce1adf422d,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,990,8.6,4.84496109519304e-07,5.189646671868744,85.0,,,
2295,EVT_00005432,4bdb68482592dd90f7768f8d,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,900,8.3,7.379159742457803e-07,5.0064180930146325,80.0,,,
2296,EVT_00005433,594b71b69b348f8acd1f3786,8231,0,8211,117,8211,"PointSourceFinite: -123.100, 42.600",SLAB,6,7.15,1.8565084704885445e-07,50.0,8.0,-123.1,42.6,50.0
2297,EVT_00005436,143eca07f39eb8589f911bf6,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1161,8.7,7.171435344381447e-07,5.034000022823928,80.0,,,
2298,EVT_00005437,39e5504c0cfd28df9dc6875f,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,785,8.1,1.000721591214509e-06,5.0,80.0,,,
2299,EVT_00005440,bf79f2c9d58becb4e21e9d86,8231,0,8211,465,8211,"PointSourceFinite: -123.000, 44.300",SLAB,2,6.75,3.707896325528361e-07,50.0,8.0,-123.0,44.3,50.0
2300,EVT_00005444,705dba06d98259cb4ba132b2,8231,0,8211,393,8211,"PointSourceFinite: -122.400, 43.900",SLAB,6,7.15,8.483867546180487e-08,60.0,8.0,-122.4,43.9,60.0
2301,EVT_00005446,6d26cc8a97d3526fc92b015d,8231,0,8211,456,8211,"PointSourceFinite: -123.900, 44.300",SLAB,1,6.65,3.883310976494365e-07,42.0,8.0,-123.9,44.3,42.0
2302,EVT_00005448,472c892eaaa24eea64df0a3d,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,743,8.1,1.000721591214509e-06,5.0,80.0,,,
2303,EVT_00005450,94f93ec629657d690c7710c4,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,456,8.2,3.591953915401736e-07,5.0,105.0,,,
2304,EVT_00005451,6176fa506d10e132f85a0447,8231,0,8211,755,8211,"PointSourceFinite: -122.400, 45.900",SLAB,2,6.75,1.7525667842247244e-07,60.0,8.0,-122.4,45.9,60.0
2305,EVT_00005456,c060c767a1523130bfef7861,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,515,8.6,1.275510165877351e-06,5.098475730770834,145.0,,,
2306,EVT_00005459,ffd1325fd512135e413c1e47,8231,0,8211,165,8211,"PointSourceFinite: -122.500, 42.800",SLAB,0,6.55,1.326446841477131e-07,50.0,8.0,-122.5,42.8,50.0
2307,EVT_00005464,ee56a40135aec686626b47e9,8231,0,8211,761,8211,"PointSourceFinite: -123.400, 46.000",SLAB,2,6.75,3.142657200458852e-07,42.0,8.0,-123.4,46.0,42.0
2308,EVT_00005481,b2657638f128f2d57de36516,8231,0,8211,551,8211,"PointSourceFinite: -123.800, 44.800",SLAB,2,6.75,7.307963167738269e-07,42.0,8.0,-123.8,44.8,42.0
2309,EVT_00005484,4177bde768e289297453571d,8231,0,8211,462,8211,"PointSourceFinite: -123.300, 44.300",SLAB,0,6.55,5.012346877831072e-07,42.0,8.0,-123.3,44.3,42.0
2310,EVT_00005485,32658af70db4eb90668393aa,8231,0,8211,225,8211,"PointSourceFinite: -122.800, 43.100",SLAB,0,6.55,1.4014684534629752e-07,50.0,8.0,-122.8,43.1,50.0
2311,EVT_00005486,4dc62f7f3a68d113206a1cd9,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,156,8.1,6.443298776081463e-07,5.0,80.0,,,
2312,EVT_00005487,ac8c7f7a7803236d7412641d,8231,0,8211,71,8211,"PointSourceFinite: -123.500, 42.400",SLAB,1,6.65,5.714899599260641e-07,42.0,8.0,-123.5,42.4,42.0
2313,EVT_00005488,f7e8330ab0efdd423441a389,8231,0,8211,251,8211,"PointSourceFinite: -122.300, 43.200",SLAB,6,7.15,6.19105304721993e-08,60.0,8.0,-122.3,43.2,60.0
2314,EVT_00005490,71bfc145eec19ff19dfd0c8b,8231,0,8211,658,8211,"PointSourceFinite: -123.700, 45.400",SLAB,0,6.55,9.069655629971284e-07,42.0,8.0,-123.7,45.4,42.0
2315,EVT_00005496,e263597b56b805bd933b8623,8231,0,8211,221,8211,"PointSourceFinite: -123.200, 43.100",SLAB,6,7.15,1.163815400951822e-07,50.0,8.0,-123.2,43.1,50.0
2316,EVT_00005497,d06e90a90050270f34e3dc4f,8231,0,8211,815,8211,"PointSourceFinite: -122.800, 46.300",SLAB,4,6.95,1.0797161391199044e-07,50.0,8.0,-122.8,46.3,50.0
2317,EVT_00005500,3e9a453b91f86909a7c925bc,8231,0,8211,694,8211,"PointSourceFinite: -123.500, 45.600",SLAB,5,7.05,4.875860335426192e-07,42.0,8.0,-123.5,45.6,42.0
2318,EVT_00005502,211e78d726f9688060b01bce,8231,0,8211,567,8211,"PointSourceFinite: -124.000, 44.900",SLAB,1,6.65,7.308512715371277e-07,42.0,8.0,-124.0,44.9,42.0
2319,EVT_00005506,0a4c6db17752aea7cfc27b6d,8231,0,8211,526,8211,"PointSourceFinite: -122.600, 44.600",SLAB,0,6.55,4.728059521183156e-07,50.0,8.0,-122.6,44.6,50.0
2320,EVT_00005507,080e1f007ad796115d9959a5,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,2049,8.4,3.1797543748622524e-07,5.0,85.0,,,
2321,EVT_00005508,b4f123c78cb6b709c8a30bf0,8231,0,8211,184,8211,"PointSourceFinite: -122.700, 42.900",SLAB,2,6.75,1.245623126871422e-07,50.0,8.0,-122.7,42.9,50.0
2322,EVT_00005511,7a4084e67b88e49f24126a86,8231,0,8211,631,8211,"PointSourceFinite: -123.000, 45.200",SLAB,3,6.85,6.335376372241696e-07,50.0,8.0,-123.0,45.2,50.0
2323,EVT_00005514,ae1f188c7542457d4049804d,8231,0,8211,25,8211,"PointSourceFinite: -123.900, 42.200",SLAB,5,7.05,5.567458154649696e-07,42.0,8.0,-123.9,42.2,42.0
2324,EVT_00005520,d2045f7ec0adc0239042cad0,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1307,8.0,6.50020652165802e-07,5.0,155.0,,,
2325,EVT_00005523,fecb88cbe956111004b86821,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,285,8.2,6.868131662416505e-07,5.0,80.0,,,
2326,EVT_00005524,a6d0e7b55d4ac2bfdd491d8d,8231,0,8211,592,8211,"PointSourceFinite: -123.300, 45.000",SLAB,2,6.75,8.464529927109695e-07,42.0,8.0,-123.3,45.0,42.0
2327,EVT_00005528,c45a0e563f4a52ea0948eecb,8231,1,8212,438,8212,"PointSourceFinite: -123.800, 44.200",SLAB,0,7.25,1.826528385923511e-08,42.0,8.0,-123.8,44.2,42.0
2328,EVT_00005529,69f0458b32fb86559471bf91,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,644,8.0,1.1864454622055416e-06,5.0,145.0,,,
2329,EVT_00005530,3e7b1a295aba805e2daf56b5,8231,0,8211,778,8211,"PointSourceFinite: -123.300, 46.100",SLAB,4,6.95,2.045567802236365e-07,42.0,8.0,-123.3,46.1,42.0
2330,EVT_00005531,78a361cbce4c5e9b16279d9a,8231,0,8211,31,8211,"PointSourceFinite: -123.300, 42.200",SLAB,6,7.15,2.7871706316319973e-07,42.0,8.0,-123.3,42.2,42.0
2331,EVT_00005532,58ecd8cc34b2ab20bcf4aa87,8231,0,8211,750,8211,"PointSourceFinite: -122.900, 45.900",SLAB,6,7.15,2.0342561930246962e-07,50.0,8.0,-122.9,45.9,50.0
2332,EVT_00005534,dc8cffe8d211626d936dd2ab,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1178,8.7,5.341880181879504e-07,5.0,105.0,,,
2333,EVT_00005538,a40265b902fb980693c96feb,8231,0,8211,106,8211,"PointSourceFinite: -124.200, 42.600",SLAB,2,6.75,6.633194427283765e-07,42.0,8.0,-124.2,42.6,42.0
2334,EVT_00005539,ea65487cad04003873b2f20b,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,723,8.1,1.000721591214509e-06,5.0,80.0,,,
2335,EVT_00005540,4dd889097418468e7cef7db6,8231,0,8211,436,8211,"PointSourceFinite: -124.000, 44.200",SLAB,5,7.05,2.0458901800588857e-07,42.0,8.0,-124.0,44.2,42.0
2336,EVT_00005541,c17c84c48c77b1e263e804c0,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,632,8.0,1.1864454622055416e-06,5.0,80.0,,,
2337,EVT_00005544,23be355f2994e718e1d5a81b,8231,0,8211,410,8211,"PointSourceFinite: -122.700, 44.000",SLAB,1,6.65,1.872241205444112e-07,50.0,8.0,-122.7,44.0,50.0
2338,EVT_00005551,9049c62611e5a269ec605598,8231,0,8211,675,8211,"PointSourceFinite: -123.700, 45.500",SLAB,3,6.85,6.319468820849007e-07,42.0,8.0,-123.7,45.5,42.0
